FIFA Football (IT) (Europe) (Card)	PCSB00054
FIFA Football (MX) (USA) (Card)	PCSE00026
FIFA Soccer (US) (USA) (Card)	PCSE00013
FIFA Soccer 13 (US) (USA) (Card)	PCSE00093
FIFA World Class Soccer (Japan) (Card)	PCSG00039
Facebook (Asia) (PSN)	PCSD00026
Facebook (Europe) (PSN)	PCSF00044
Facebook (Japan) (PSN)	PCSC80008
Facebook (USA) (PSN)	PCSA00042
Factotum 90 (Europe) (PSN)	PCSB01164
Factotum 90 (USA) (Card)	PCSE01222
Factotum 90 (USA) (PSN)	PCSE01051
Fairune (Europe) (PSN)	PCSB01089
Fairune (Japan) (PSN)	PCSG00798
Fairune (USA) (PSN)	PCSE01048
Fallen Legion - Flames of Rebellion (Europe) (PSN)	PCSB01136
Fallen Legion - Flames of Rebellion (USA) (Card)	PCSE00955
Fantasy Hero - Unsigned Legacy (Asia) (PSN)	PCSH00157
Fantasy Hero - Unsigned Legacy (Europe) (PSN)	PCSB00663
Fantasy Hero - Unsigned Legacy (Japan) (PSN)	PCSG00280
Fantasy Hero - Unsigned Legacy (USA) (PSN)	PCSE00536
Farming Simulator (Europe) (PSN)	PCSB00333
Farming Simulator (USA) (PSN)	PCSE00285
Farming Simulator 14 (Asia) (Card)	PCSH00117
Farming Simulator 14 (Europe) (Card)	PCSB00534
Farming Simulator 14 (USA) (Card)	PCSE00419
Farming Simulator 14 - Pocket Nouen 2 (Japan) (Card)	PCSG00442
Farming Simulator 16 (Europe) (Card)	PCSB00843
Farming Simulator 16 (Korea) (Card)	PCSH00217
Farming Simulator 16 (USA) (Card)	PCSE00768
Farming Simulator 16 - Pocket Nouen 3 (Japan) (Card)	PCSG00864
Farming Simulator 18 (Europe) (Card)	PCSB01080
Farming Simulator 18 (USA) (Card)	PCSE01035
Farming Simulator 18 - Pocket Nouen 4 (Japan) (Card)	PCSG01050
Fast Striker (Asia) (Card)	PCSG01236
Fast Striker (Europe) (PSN)	PCSB01300
Fast Striker (USA) (PSN)	PCSE01334
Fat City (Europe) (PSN)	PCSB00894
Fat City (USA) (PSN)	PCSE00741
Fat Princess - Piece of Cake (Asia) (PSN)	PCSD00092
Fat Princess - Piece of Cake (Europe) (PSN)	PCSF00612
Fat Princess - Piece of Cake (USA) (PSN)	PCSA00156
Fata Morgana no Kan (Collected Edition) (Japan) (Card)	PCSG00961
Fate - Extella (Asia) (Card)	PCSH00299
Fate - Extella (Japan) (Card)	PCSG00600
Fate - Extella - The Umbral Star (Europe) (Card)	PCSB01030
Fate - Extella - The Umbral Star (USA) (Card)	PCSE00928
Fate - Extella Link (Asia) (Card)	PCSH10121
Fate - Extella Link (Europe) (PSN)	PCSB01243
Fate - Extella Link (Japan) (Card)	PCSG01091
Fate - Extella Link (USA) (PSN)	PCSE01254
Fate - Extella Link Digital Soundtrack (Europe) (PSN)	PCSB01314
Fate - Extella Link Digital Soundtrack (USA) (PSN)	PCSE01359
Fate - Extella Link Original Soundtrack (Asia) (PSN)	PCSH10135
Fate - Extella Link Original Soundtrack (Japan) (PSN)	PCSG01225
Fate - Extella Link Original Soundtrack (Korea) (PSN)	PCSH10136
Fate - Stay Night [Realta Nua] (Japan) (Card)	PCSG00122
Fate - hollow ataraxia (Japan) (Card)	PCSG00386
Fernz Gate (Japan) (PSN)	PCSG01226
Fernz Gate (USA) (Card)	PCSE01282
Fez (Europe) (PSN)	PCSB00456
Fez (USA) (PSN)	PCSE00404
Fieldrunners 2 (Europe) (PSN)	PCSB00481
Fieldrunners 2 (USA) (PSN)	PCSE00266
Fifty Words by POWGI (Asia) (PSN)	PCSH10211
Fifty Words by POWGI (Europe) (PSN)	PCSB01397
Fifty Words by POWGI (USA) (PSN)	PCSE01431
Fill-a-Pix - Phil's Epic Adventure (Asia) (PSN)	PCSH10173
Fill-a-Pix - Phil's Epic Adventure (Europe) (PSN)	PCSB01246
Fill-a-Pix - Phil's Epic Adventure (USA) (PSN)	PCSE01255
Final Fantasy X HD Remaster (Asia) (Card)	PCSH00100
Final Fantasy X HD Remaster (Europe) (Card)	PCSB00395
Final Fantasy X HD Remaster (Japan) (Card)	PCSG00219
Final Fantasy X HD Remaster (USA) (Card)	PCSE00293
Final Fantasy X-2 HD Remaster (Asia) (Card)	PCSH00101
Final Fantasy X-2 HD Remaster (Europe) (PSN)	PCSB00394
Final Fantasy X-2 HD Remaster (Japan) (Card)	PCSG00220
Final Fantasy X-2 HD Remaster (USA) (PSN)	PCSE00283
Final Horizon (Europe) (PSN)	PCSB00523
Final Horizon (USA) (PSN)	PCSE00504
Fireworks (Europe) (PSN)	PCSF00035
Fireworks (Japan) (PSN)	PCSC00018
Fireworks (USA) (PSN)	PCSA00037
Firis no Atelier - Fushigi na Tabi no Renkinjutsushi (Japan) (Card)	PCSG00929
Flame Over (Europe) (PSN)	PCSB00656
Flame Over (USA) (PSN)	PCSE00566
Flickr (Asia) (PSN)	PCSD00014
Flickr (Europe) (PSN)	PCSF00122
Flickr (Japan) (PSN)	PCSC80001
Flickr (USA) (PSN)	PCSA00046
Floral Flowlove (Japan) (Card)	PCSG01202
Flowers (Japan) (Card)	PCSG00459
Flowers - Le volume sur hiver (Japan) (Card)	PCSG01187
Flowers - Natsu-Hen (Japan) (Card)	PCSG00739
Flowers - Toki-Hen (Japan) (Card)	PCSG00981
Flyhunter Origins (Europe) (PSN)	PCSB00382
Flyhunter Origins (USA) (PSN)	PCSE00297
Flying Hamster HD (Europe) (PSN)	PCSB00240
Flying Hamster HD (USA) (PSN)	PCSE00257
Foosball 2012 (Europe) (PSN)	PCSB00160
Foosball 2012 (USA) (PSN)	PCSE00039
Football Game (Asia) (PSN)	PCSH10218
Football Game (Europe) (PSN)	PCSB01408
Football Game (USA) (PSN)	PCSE01443
Football Manager Classic 2014 (Europe) (Card)	PCSB00357
Football Manager Classic 2014 (USA) (PSN)	PCSE00357
Fort Defense (Europe) (PSN)	PCSB00388
Fort Defense (USA) (PSN)	PCSE00321
Fort Defense - North Menace (Europe) (PSN)	PCSB00472
Fort Defense - North Menace (USA) (PSN)	PCSE00379
Fortune Street - Dragon Quest & Final Fantasy 30th Anniversary (Asia) (PSN)	PCSH10065
Fortune Street - Dragon Quest & Final Fantasy 30th Anniversary (Korea) (PSN)	PCSH10069
Foul Play (Europe) (PSN)	PCSB00522
Foul Play (USA) (PSN)	PCSE00484
FoxyLand (Asia) (PSN)	PCSH10223
FoxyLand (Europe) (PSN)	PCSB01402
FoxyLand (Japan) (PSN)	PCSG01310
FoxyLand (USA) (PSN)	PCSE01437
FoxyLand 2 (Asia) (PSN)	PCSH10222
FoxyLand 2 (Europe) (PSN)	PCSB01403
FoxyLand 2 (Japan) (PSN)	PCSG01311
FoxyLand 2 (USA) (PSN)	PCSE01438
FoxyLand Collection (Asia) (Card)	PCSH10227
Frane - Dragons' Odyssey (Japan) (PSN)	PCSG01269
Frane - Dragons' Odyssey (USA) (PSN)	PCSE01380
Freedom Wars (Asia) (Card)	PCSD00087
Freedom Wars (Europe) (Card)	PCSF00446
Freedom Wars (Japan) (Card)	PCSC00054
Freedom Wars (USA) (Card)	PCSA00147
Friend to Lover (Japan) (Card)	PCSG00519
Frozen Synapse Prime (Europe) (PSN)	PCSB00323
Frozen Synapse Prime (Japan) (PSN)	PCSG00473
Frozen Synapse Prime (USA) (PSN)	PCSE00528
Frozen Synapse Prime Soundtrack (Europe) (PSN)	PCSB00678
Frozen Synapse Prime Soundtrack (USA) (PSN)	PCSE00550
Fruit Ninja (Europe) (PSN)	PCSB00273
Fruit Ninja (USA) (PSN)	PCSE00229
Fukumen Toushi - Masked Warrior (Japan) (PSN)	PCSG00369
Full Kiss (Japan) (Card)	PCSG01260
Full Throttle Remastered (Europe) (PSN)	PCSB01053
Full Throttle Remastered (USA) (PSN)	PCSE01000
FullBlast (Asia) (PSN)	PCSH10123
FullBlast (Europe) (PSN)	PCSB01247
FullBlast (USA) (PSN)	PCSE01261
Funk of Titans (Europe) (PSN)	PCSB00835
Funk of Titans (USA) (PSN)	PCSE00839
Furmins (Europe) (PSN)	PCSB00421
Furmins (USA) (PSN)	PCSE00111
Furuiro Meikyuu Rondo - La Roue de fortune (Japan) (Card)	PCSG00227
Furuki Yoki Jidai no Boukentan (Japan) (PSN)	PCSG00922
Furwind (Asia) (Card)	PCSG01272
Furwind (Europe) (PSN)	PCSB01333
Furwind (USA) (PSN)	PCSE01382
Fushigi no Chronicle - Furikaerimasen Katsu Madewa (Japan) (Card)	PCSG00569
Fushigi no Dungeon - Fuurai no Shiren 5 Plus - Fortune Tower to Unmei no Dice (Japan) (Card)	PCSG00479
Fushigi no Gensoukyou - The Tower of Desire (Japan) (PSN)	PCSG00642
Fushigi no Gensoukyou TOD - RELOADED (Japan) (Card)	PCSG00985
Futagoza no Paradox (Japan) (Card)	PCSG01085
Futuridium EP Deluxe (Europe) (PSN)	PCSB00528
Futuridium EP Deluxe (USA) (Card)	PCSE00878
Futuridium EP Deluxe (USA) (PSN)	PCSE00495
Fuuraiki 3 (Japan) (Card)	PCSG00493
GAME ONE (Europe) (PSN)	PCSB00627
Gaiam TV (USA) (PSN)	PCSE00329
Gakuen Club - Himitsu no Nightclub (Japan) (Card)	PCSG01065
Gakuen Heaven 2 - Double Scramble (Japan) (Card)	PCSG00585
Gakuen K - Wonderful School Days V Edition (Japan) (Card)	PCSG00654
Gakusen Toshi Asterisk Festa - Houka Kenran (Japan) (Card)	PCSG00791
Gakusen Toshi Asterisk Festa - Houka Kenran (Korea) (Card)	PCSH00262
Gal -Gun - Double Peace (Bilingual) (Japan) (Card)	PCSG01029
Gal -Gun - Double Peace (Europe) (Card)	PCSB00956
Gal -Gun - Double Peace (Japan) (Card)	PCSG00699
Gal -Gun - Double Peace (USA) (Card)	PCSE00881
Gal Gunvolt (Japan) (PSN)	PCSG00704
Galtia V Edition (Japan) (Card)	PCSG01151
Garou - Mark of the Wolves (Europe) (PSN)	PCSB01020
Garou - Mark of the Wolves (Japan) (PSN)	PCSG00957
Garou - Mark of the Wolves (USA) (PSN)	PCSE00958
Geki Jigen Tag - Blanc + Neptune VS Zombie Gundan (Japan) (Card)	PCSG00578
Geki Yaba Runner (Europe) (PSN)	PCSB01004
Geki Yaba Runner (USA) (PSN)	PCSE00981
Gekijouban Madoka Magicka - The Battle Pentagram (Japan) (Card)	PCSG00214
Gem Legends (Europe) (PSN)	PCSB00799
Gem Legends (USA) (PSN)	PCSE00765
Gem Smashers (Europe) (PSN)	PCSB00965
Gem Smashers (USA) (PSN)	PCSE01063
Gendai Daisenryaku 2016 - Chitsujo no Houkai - Haken Kokka Shittsui (Japan) (Card)	PCSG00373
Genimus (Japan) (PSN)	PCSG00256
Genji Koi Emaki (Japan) (Card)	PCSG00619
Genkai Tokki - Moero Chronicle (Japan) (Card)	PCSG00346
Genkai Tokki - Moero Chronicle (Korea) (Card)	PCSH00108
Genkai Tokki - Moero Crystal (Asia) (Card)	PCSH00301
Genkai Tokki - Moero Crystal (Japan) (Card)	PCSG00695
Genkai Tokki - Moero Crystal (Korea) (Card)	PCSH00276
Genkai Tokki - Seven Pirates (Japan) (Card)	PCSG00882
Genkai Tokki Monster Monpiece (Japan) (Card)	PCSG00148
Gensou Rougoku no Kaleidoscope (Japan) (Card)	PCSG01294
Geometry Wars 3 - Dimensions Evolved (Europe) (PSN)	PCSB00769
Geometry Wars 3 - Dimensions Evolved (USA) (PSN)	PCSE00655
Germinator (Europe) (PSN)	PCSB00295
Germinator (USA) (PSN)	PCSE00228
Geten no Hana with Yume Akari - Aizouban (Japan) (Card)	PCSG00921
Getsuei Gakuen - kou (Japan) (Card)	PCSG00152
Getsuei no Kusari - Kouran Moratorium (Japan) (Card)	PCSG00991
Getsuei no Kusari - Sakuran Paranoia (Japan) (Card)	PCSG00794
GhoulBoy (Asia) (Card)	PCSG01251
Ghoulboy - Dark Sword of Goblin (Europe) (PSN)	PCSB01378
Ghoulboy - Dark Sword of Goblin (USA) (PSN)	PCSE01340
Ginsei Igo - Next Generation (Japan) (Card)	PCSG00419
Ginsei Shogi - Kyoutendo Toufuu Raijin (Japan) (Card)	PCSG00084
Gintama Ranbu (AV Edition - Anime Sound & Voice Edition) (Japan) (Card)	PCSG01074
Gintama Ranbu (Japan) (Card)	PCSG01073
Girl Friend Beta - Kimi to Sugosu Natsuyasumi (Japan) (Card)	PCSG00670
Gnosia (Japan) (PSN)	PCSG01277
God Eater 2 (Japan) (Card)	PCSG00240
God Eater 2 - Rage Burst (Asia) (Card)	PCSH00133
God Eater 2 - Rage Burst (Europe) (Card)	PCSB00875
God Eater 2 - Rage Burst (Japan) (Card)	PCSG00532
God Eater 2 - Rage Burst (USA) (PSN)	PCSE00789
God Eater Off Shot Vol.2 - Lindow Version (Japan) (PSN)	PCSG00720
God Eater Off Shot Vol.3 - Alisa Version (Japan) (PSN)	PCSG00721
God Eater Off Shot Vol.4 - Soma Schicksal Version (Japan) (PSN)	PCSG00722
God Eater Off Shot Vol.5 - Shio Version (Japan) (PSN)	PCSG00723
God Eater Off Shot Vol.6 - Kota Fujiki Version (Japan) (PSN)	PCSG00724
God Eater Off Shot Vol.7 - Sakuya Tachibana Version (Japan) (PSN)	PCSG00725
God Eater Resurrection (Asia) (Card)	PCSH00199
God Eater Resurrection (Europe) (PSN)	PCSB00874
God Eater Resurrection (Japan) (Card)	PCSG00719
God Eater Resurrection (USA) (PSN)	PCSE00801
God Wars - Future Past (Asia) (Card)	PCSH10024
God Wars - Future Past (Europe) (Card)	PCSB01073
God Wars - Future Past (Korea) (Card)	PCSH10021
God Wars - Future Past (USA) (Card)	PCSE01026
God Wars - Nihon Shinwa Taisen (Japan) (Card)	PCSG01195
God Wars - The Complete Legend (Asia) (PSN)	PCSH10126
God Wars - Toki o Koete (Japan) (Card)	PCSG00831
God of War Collection (Europe) (Card)	PCSF00438
God of War Collection (Japan) (Card)	PCSC00059
God of War Collection (USA) (Card)	PCSA00126
Gods of Almagest (USA) (PSN)	PCSE01503
Goetia - Sen no Majin to Mugen no Tou (Japan) (PSN)	PCSG01117
Golden Time - Vivid Memories (Japan) (Card)	PCSG00218
Grand Kingdom (Europe) (Card)	PCSB00959
Grand Kingdom (Japan) (Card)	PCSG00474
Grand Kingdom (USA) (Card)	PCSE00879
Grand Theft Auto - III (Homebrew)	GTA300000
Grand Theft Auto - San Andreas (Homebrew)	GTASA0000
Grand Theft Auto - Vice City (Homebrew)	GTAVCECTY
Grand Theft Auto - iFruit (Europe) (PSN)	PCSB00444
Grand Theft Auto - iFruit (USA) (PSN)	PCSE00348
Grass Cutter - Mutated Lawns (Asia) (PSN)	PCSH10247
Grass Cutter - Mutated Lawns (Europe) (PSN)	PCSB01372
Grass Cutter - Mutated Lawns (USA) (PSN)	PCSE01408
Gravity Badgers (Europe) (PSN)	PCSB00609
Gravity Badgers (USA) (PSN)	PCSE00487
Gravity Crash Ultra (Europe) (PSN)	PCSB00525
Gravity Crash Ultra (USA) (PSN)	PCSE00439
Gravity Daze (Japan) (Card)	PCSC00002
Gravity Duck (Asia) (PSN)	PCSH10203
Gravity Duck (Europe) (PSN)	PCSB01338
Gravity Duck (USA) (PSN)	PCSE01384
Gravity Rush (Asia) (Card)	PCSD00035
Gravity Rush (Europe) (Card)	PCSF00024
Gravity Rush (USA) (Card)	PCSA00011
Green Game - Timeswapper (Europe) (PSN)	PCSB00949
Green Game - Timeswapper (USA) (PSN)	PCSE00875
Grim Fandango Remastered (Europe) (PSN)	PCSB00731
Grim Fandango Remastered (USA) (PSN)	PCSE00547
Grisaia Phantom Trigger 01 & 02 (Japan) (Card)	PCSG01149
Grisaia Phantom Trigger 03 & 04 (Japan) (Card)	PCSG01218
Grisaia no Kajitsu - Le Fruit de la Grisaia (Japan) (Card)	PCSG00206
Grisaia no Kajitsu - Side Episode (Japan) (Card)	PCSG01095
Grisaia no Meikyuu - Le Labyrinthe de la Grisaia (Japan) (Card)	PCSG00421
Grisaia no Rakuen - Le Eden de la Grisaia (Japan) (Card)	PCSG00508
Guard Duty (Asia) (Card)	PCSH10198
Guard Duty (Europe) (PSN)	PCSB01416
Guard Duty (USA) (PSN)	PCSE01450
Guardian Hearts Online (Japan) (PSN)	PCSG00066
Guilty Gear XX Accent Core Plus R (Japan) (PSN)	PCSG00131
Guilty Gear XX Accent Core Plus R (USA) (PSN)	PCSE00137
Gun Gun Pixies (Japan) (Card)	PCSG01013
Gundam Breaker (Japan) (Card)	PCSG00126
Gundam Breaker 2 (Asia) (Card)	PCSH00132
Gundam Breaker 2 (Japan) (Card)	PCSG00412
Gundam Breaker 3 (Asia) (Card)	PCSH00208
Gundam Breaker 3 (Japan) (Card)	PCSG00760
Gundam Breaker 3 - Break Edition (Asia) (Card)	PCSH10042
Gundam Breaker 3 - Break Edition (Japan) (PSN)	PCSG01035
Gundam Conquest V (Japan) (PSN)	PCSG00657
Gundemoniums (Europe) (Card)	PCSB01278
Gundemoniums (Japan) (PSN)	PCSG01027
Gundemoniums (USA) (PSN)	PCSE01283
Gunhouse (Europe) (PSN)	PCSB01288
Gunhouse (USA) (Card)	PCSE01157
Gunka o Haita Neko (Japan) (Card)	PCSG01289
Gunslugs (Europe) (PSN)	PCSB00409
Gunslugs (USA) (PSN)	PCSE00340
HTR+ Slot Car Simulation (Europe) (PSN)	PCSB00938
HTR+ Slot Car Simulation (USA) (PSN)	PCSE00551
Habroxia (Asia) (Card)	PCSG01295
Habroxia (Europe) (PSN)	PCSB01365
Habroxia (USA) (PSN)	PCSE01396
Habroxia 2 (Asia) (Card)	PCSH10304
Habroxia 2 (Europe) (PSN)	PCSB01466
Habroxia 2 (Japan) (PSN)	PCSG01330
Habroxia 2 (USA) (PSN)	PCSE01504
Haitaka no Psychedelica (Japan) (Card)	PCSG00812
Hakuisei Aijou Izonshou (Japan) (Card)	PCSG00577
Hakuisei Renai Shoukougun RE -Therapy (Remastered version) (Japan) (PSN)	PCSG01275
Hakuoki - Edo Blossoms (Europe) (Card)	PCSB01056
Hakuoki - Edo Blossoms (USA) (Card)	PCSE01001
Hakuoki - Kyoto Winds (Europe) (Card)	PCSB01032
Hakuoki - Kyoto Winds (USA) (Card)	PCSE00973
Hakuouki - Kyouka Roku (Japan) (Card)	PCSG00217
Hakuouki - Reimeiroku - Omouhase Kara (Japan) (Card)	PCSG00605
Hakuouki - Shinkai - Hana no Shou (Asia) (PSN)	PCSH10057
Hakuouki - Shinkai - Hana no Shou (Japan) (Card)	PCSG00811
Hakuouki - Shinkai - Hana no Shou (Korea) (Card)	PCSH10046
Hakuouki - Shinkai - Kaze no Shou (Asia) (Card)	PCSH10005
Hakuouki - Shinkai - Kaze no Shou (Japan) (Card)	PCSG00629
Hakuouki - Shinkai - Kaze no Shou (Korea) (Card)	PCSH00306
Hakuouki - Yuugi Roku - Taishitachi no Daienkai (Japan) (Card)	PCSG00930
Hakuouki - Zuisouroku - Omokagebana (Japan) (Card)	PCSG00485
Hakuouki SSL - Sweet School Life (Japan) (Card)	PCSG00297
Halloween Forever (Asia) (Card)	PCSH10292
Halloween Forever (Europe) (PSN)	PCSB01349
Halloween Forever (USA) (PSN)	PCSE01258
Hana Oboro - Sengoku Denranki (Japan) (Card)	PCSG00855
Hanasaki Work Spring (Japan) (Card)	PCSG01024
Hanasaku Manimani (Japan) (Card)	PCSG00366
Hanayaka Nari, Wa ga Ichizoku - Gentou Nostalgie (Japan) (Card)	PCSG00576
Hanayaka Nari, Wa ga Ichizoku - Modern Nostalgie (Japan) (Card)	PCSG00470
Handball 16 (Europe) (Card)	PCSB00776
Handball 16 (USA) (PSN)	PCSE00681
Harukanaru Toki no Naka de 3 Ultimate (Japan) (Card)	PCSG00992
Harukanaru Toki no Naka de 6 (Japan) (Card)	PCSG00542
Harukanaru Toki no Naka de 6 - Gentou Rondo (Japan) (Card)	PCSG00975
Harukanaru Toki no Naka de Ultimate (Japan) (Card)	PCSG01157
Haruoto Alice - Gram - Snow Drop (Japan) (Card)	PCSG01252
Harvest OverRay (Japan) (Card)	PCSG00559
Hatoful Boyfriend (Europe) (PSN)	PCSB00735
Hatoful Boyfriend (USA) (PSN)	PCSE00653
Hatoful Boyfriend - Holiday Star (Europe) (PSN)	PCSB00851
Hatoful Boyfriend - Holiday Star (USA) (PSN)	PCSE00776
Hatsujou Sprinkle (Japan) (Card)	PCSG01229
Hatsune Miku - Project Diva F 2nd (Asia) (Card)	PCSH00088
Hatsune Miku - Project Diva F 2nd (Europe) (Card)	PCSB00554
Hatsune Miku - Project Diva F 2nd (Japan) (Card)	PCSG00205
Hatsune Miku - Project Diva F 2nd (USA) (Card)	PCSE00434
Hatsune Miku - Project Diva X (Asia) (Card)	PCSH00176
Hatsune Miku - Project Diva X (Europe) (PSN)	PCSB01007
Hatsune Miku - Project Diva X (Japan) (Card)	PCSG00683
Hatsune Miku - Project Diva X (USA) (Card)	PCSE00867
Hatsune Miku - Project Diva f (Europe) (PSN)	PCSB00419
Hatsune Miku - Project Diva f (Japan) (Card)	PCSG00074
Hatsune Miku - Project Diva f (USA) (PSN)	PCSE00326
Hatsune Miku - Project Diva f Sync Tool (Japan) (PSN)	PCSG00153
Hatsune Miku AR Stage (Japan) (PSN)	PCSC90032
Hatsuru Kotonaki Mirai Yori (Japan) (Card)	PCSG00988
Hatsuyuki Sakura (Japan) (Card)	PCSG00997
Heiligenstadt no Uta (Japan) (Card)	PCSG01070
Helldivers (Asia) (PSN)	PCSD00097
Helldivers (Europe) (PSN)	PCSF00465
Helldivers (Japan) (PSN)	PCSC00078
Helldivers (USA) (PSN)	PCSA00134
Hero Must Die (Korea) (Card)	PCSH00260
Heroes Trials (Asia) (PSN)	PCSH10138
Heroes Trials (Europe) (PSN)	PCSB01245
Heroes Trials (USA) (PSN)	PCSE01256
Heroes of Loot (Europe) (PSN)	PCSB00646
Heroes of Loot (USA) (PSN)	PCSE00666
HiNet hichannel (Asia) (PSN)	PCSD00078
Hideboh - Tap Dance Hero (Japan) (Card)	PCSG00388
High School DxD - New Fight (Japan) (PSN)	PCSG00406
Higurashi no Naku Koro ni Sui (Japan) (Card)	PCSG00517
Hiiro no Kakera - Omoi Iro no Kioku (Japan) (Card)	PCSG01036
Himawari - Pebble in the Sky (Japan) (Card)	PCSG00639
HimeHibi Ichi Gakki - Princess Days (Japan) (Card)	PCSG01092
Himno (Asia) (PSN)	PCSH10186
Himno (Europe) (PSN)	PCSB01391
Himno (USA) (PSN)	PCSE01427
Hinemosu Shikihime (Japan) (PSN)	PCSG01239
History Legends of War (Europe) (Card)	PCSB00198
History Legends of War - Patton (USA) (Card)	PCSE00254
Hitman GO - Definitive Edition (Europe) (PSN)	PCSB00922
Hitman GO - Definitive Edition (USA) (PSN)	PCSE00846
Hitotsu Tobashi Renai V (Japan) (Card)	PCSG00506
Hoggy 2 (Asia) (PSN)	PCSH10146
Hoggy 2 (Europe) (PSN)	PCSB01340
Hoggy 2 (USA) (PSN)	PCSE01383
Hohokum (Asia) (PSN)	PCSD00095
Hohokum (Europe) (PSN)	PCSF00430
Hohokum (Japan) (PSN)	PCSC00077
Hohokum (USA) (PSN)	PCSA00123
Home - A Unique Horror Adventure (Europe) (PSN)	PCSB00687
Home - A Unique Horror Adventure (USA) (Card)	PCSE01107
Home - A Unique Horror Adventure (USA) (PSN)	PCSE00533
Horizon Chase Turbo (Asia) (Card)	PCSH10315
Hoshi Ori Yume Mirai - Converted Edition (Japan) (Card)	PCSG00926
Hot Shots Golf - World Invitational (USA) (Card)	PCSA00009
Hotch Kiss (Japan) (Card)	PCSG00200
Hotline Miami (Europe) (PSN)	PCSB00318
Hotline Miami (USA) (PSN)	PCSE00249
Hotline Miami - Collected Edition (Japan) (Card)	PCSG00601
Hotline Miami 2 - Wrong Number (Europe) (PSN)	PCSB00511
Hotline Miami 2 - Wrong Number (Japan) (PSN)	PCSG00659
Hotline Miami 2 - Wrong Number (USA) (PSN)	PCSE00402
Hue (Europe) (PSN)	PCSB01048
Hue (USA) (Card)	PCSE01117
Hue (USA) (PSN)	PCSE00996
Hulu (Japan) (PSN)	PCSG80007
Hulu Plus (USA) (PSN)	PCSE00426
Hungry Giraffe (Europe) (PSN)	PCSB00246
Hustle Kings (Asia) (PSN)	PCSD00011
Hustle Kings (Europe) (PSN)	PCSF00010
Hustle Kings (USA) (PSN)	PCSA00007
Hyakka Hyakurou - Sengoku Ninpoujou (Japan) (Card)	PCSG00713
Hyakka Ryouran Elixir - Record of Torenia Revival (Japan) (Card)	PCSG00518
Hyakka Yakou (Japan) (Card)	PCSG00477
Hyperdevotion Noire - Goddess Black Heart (Europe) (Card)	PCSB00701
Hyperdevotion Noire - Goddess Black Heart (Korea) (Card)	PCSH00098
Hyperdevotion Noire - Goddess Black Heart (USA) (Card)	PCSE00568
Hyperdimension Neptunia PP - Producing Perfection (Europe) (Card)	PCSB00515
Hyperdimension Neptunia PP - Producing Perfection (Korea) (Card)	PCSH00069
Hyperdimension Neptunia PP - Producing Perfection (USA) (Card)	PCSE00400
Hyperdimension Neptunia Re;Birth1 (Europe) (PSN)	PCSB00579
Hyperdimension Neptunia Re;Birth1 (Korea) (Card)	PCSH00078
Hyperdimension Neptunia Re;Birth1 (USA) (Card)	PCSE00443
Hyperdimension Neptunia Re;Birth2 - Sisters Generation (Europe) (Card)	PCSB00626
Hyperdimension Neptunia Re;Birth2 - Sisters Generation (Korea) (Card)	PCSH00097
Hyperdimension Neptunia Re;Birth2 - Sisters Generation (USA) (Card)	PCSE00508
Hyperdimension Neptunia Re;Birth3 - V Century (Korea) (Card)	PCSH00140
Hyperdimension Neptunia Re;Birth3 - V Generation (Europe) (Card)	PCSB00751
Hyperdimension Neptunia Re;Birth3 - V Generation (USA) (Card)	PCSE00661
Hyperdimension Neptunia U - Action Unleashed (Europe) (Card)	PCSB00710
Hyperdimension Neptunia U - Action Unleashed (Korea) (Card)	PCSH00107
Hyperdimension Neptunia U - Action Unleashed (USA) (Card)	PCSE00588
I Am The Hero (Asia) (Card)	PCSG01257
I Am The Hero (Europe) (PSN)	PCSB01201
I Am The Hero (USA) (PSN)	PCSE01188
I Doll U (Japan) (Card)	PCSG00592
I and Me (Europe) (PSN)	PCSB01319
I and Me (USA) (PSN)	PCSE01358
IA - VT -COLORFUL- (Japan) (Card)	PCSG00355
ISLAND (Japan) (Card)	PCSG01000
Ice Cream Surfer (Europe) (Card)	PCSB01293
Ice Cream Surfer (Europe) (PSN)	PCSB01232
Ice Cream Surfer (USA) (PSN)	PCSE01245
Iconoclasts (Europe) (PSN)	PCSB01192
Iconoclasts (Japan) (PSN)	PCSG01184
Iconoclasts (Korea) (PSN)	PCSH10132
Iconoclasts (USA) (Card)	PCSE01295
Iconoclasts (USA) (PSN)	PCSE01177
Idol Death Game TV (Japan) (Card)	PCSG00865
Ikemen Bakumatsu - Unmei no Koi (Japan) (PSN)	PCSG01020
Ikemen Sengoku - Toki o Kakeru Koi - Aratanaru Deai (Japan) (Card)	PCSG01063
Ikenie to Yuki no Setsuna (Japan) (Card)	PCSG00756
Illusion of L'Phalcia (Europe) (PSN)	PCSB01387
Illusion of L'Phalcia (USA) (PSN)	PCSE01418
Imaginstruments (Europe) (PSN)	PCSF00210
Imaginstruments (USA) (PSN)	PCSA00113
Indigo 7 - Quest for Love (Asia) (Card)	PCSH10305
Indoor Sports World (Europe) (PSN)	PCSB00436
Indoor Sports World (USA) (PSN)	PCSE00041
Infinita Strada (Japan) (PSN)	PCSG00359
Infinita Strada Hana (Asia) (PSN)	PCSH00278
Infinita Strada Hana (Japan) (PSN)	PCSG01189
Infinite Stratos 2 - Ignition Hearts (Japan) (Card)	PCSG00270
Infinite Stratos 2 - Love and Purge (Japan) (Card)	PCSG00584
Infinity (Europe) (PSN)	PCSB00837
